Results of detector A
particle nr, timestamp, detected, detector angle, spin
450, 1372164357231, true, 67.5, -1
451, 1372164357231, true, 67.5, 1
452, 1372164357231, true, 67.5, -1
453, 1372164357231, true, 0.0, 1
454, 1372164357231, true, 0.0, 1
455, 1372164357231, true, 0.0, 1
456, 1372164357231, true, 67.5, 1
457, 1372164357231, true, 0.0, 1
458, 1372164357231, true, 0.0, 1
459, 1372164357231, true, 0.0, 1
460, 1372164357231, true, 0.0, 1
461, 1372164357231, true, 0.0, 1
462, 1372164357231, true, 0.0, 1
463, 1372164357231, true, 67.5, 1
464, 1372164357231, true, 67.5, 1
465, 1372164357231, true, 67.5, -1
466, 1372164357231, true, 67.5, 1
467, 1372164357231, true, 0.0, 1
468, 1372164357231, true, 0.0, 1
469, 1372164357231, true, 0.0, 1
470, 1372164357231, true, 0.0, 1
471, 1372164357231, true, 0.0, 1
472, 1372164357231, true, 67.5, -1
473, 1372164357231, true, 0.0, 1
474, 1372164357231, true, 0.0, 1
475, 1372164357231, true, 67.5, -1
476, 1372164357231, true, 67.5, 1
477, 1372164357231, true, 0.0, 1
478, 1372164357231, true, 0.0, 1
479, 1372164357231, true, 67.5, -1
480, 1372164357231, true, 0.0, 1
481, 1372164357231, true, 0.0, 1
482, 1372164357231, true, 0.0, 1
483, 1372164357231, true, 67.5, 1
484, 1372164357231, true, 0.0, 1
485, 1372164357231, true, 67.5, 1
486, 1372164357231, true, 67.5, 1
487, 1372164357231, true, 67.5, 1
488, 1372164357231, true, 0.0, 1
489, 1372164357231, true, 67.5, -1
490, 1372164357231, true, 67.5, 1
491, 1372164357231, true, 0.0, 1
492, 1372164357231, true, 67.5, -1
493, 1372164357231, true, 67.5, 1
494, 1372164357231, true, 0.0, 1
495, 1372164357231, true, 67.5, -1
496, 1372164357231, true, 67.5, 1
497, 1372164357231, true, 67.5, -1
498, 1372164357231, true, 0.0, 1
499, 1372164357231, true, 67.5, -1
500, 1372164357231, true, 67.5, -1
501, 1372164357231, true, 0.0, 1
502, 1372164357231, true, 0.0, 1
503, 1372164357231, true, 0.0, 1
504, 1372164357231, true, 0.0, 1
505, 1372164357231, true, 0.0, 1
506, 1372164357231, true, 0.0, 1
507, 1372164357231, true, 0.0, 1
508, 1372164357231, true, 67.5, 1
509, 1372164357231, true, 67.5, -1
510, 1372164357231, true, 0.0, 1
511, 1372164357231, true, 0.0, 1
512, 1372164357231, true, 0.0, 1
513, 1372164357231, true, 67.5, 1
514, 1372164357231, true, 67.5, 1
515, 1372164357231, true, 67.5, 1
516, 1372164357231, true, 0.0, 1
517, 1372164357231, true, 0.0, 1
518, 1372164357231, true, 67.5, 1
519, 1372164357231, true, 67.5, 1
520, 1372164357231, true, 67.5, 1
521, 1372164357231, true, 67.5, 1
522, 1372164357231, true, 0.0, 1
523, 1372164357231, true, 67.5, -1
524, 1372164357231, true, 67.5, 1
525, 1372164357231, true, 67.5, 1
526, 1372164357231, true, 0.0, 1
527, 1372164357231, true, 67.5, -1
528, 1372164357231, true, 67.5, 1
529, 1372164357231, true, 67.5, 1
530, 1372164357231, true, 0.0, 1
531, 1372164357231, true, 0.0, 1
532, 1372164357231, true, 67.5, 1
533, 1372164357231, true, 67.5, 1
534, 1372164357231, true, 0.0, 1
535, 1372164357231, true, 0.0, 1
536, 1372164357231, true, 67.5, -1
537, 1372164357231, true, 67.5, 1
538, 1372164357231, true, 67.5, -1
539, 1372164357231, true, 67.5, 1
540, 1372164357231, true, 0.0, 1
541, 1372164357231, true, 0.0, 1
542, 1372164357231, true, 0.0, 1
543, 1372164357231, true, 67.5, -1
544, 1372164357231, true, 67.5, 1
545, 1372164357231, true, 67.5, -1
546, 1372164357231, true, 67.5, 1
547, 1372164357231, true, 0.0, 1
548, 1372164357231, true, 67.5, 1
549, 1372164357231, true, 0.0, 1
550, 1372164357231, true, 0.0, 1
551, 1372164357231, true, 0.0, 1
552, 1372164357231, true, 67.5, -1
553, 1372164357231, true, 67.5, 1
554, 1372164357231, true, 67.5, 1
555, 1372164357231, true, 0.0, 1
556, 1372164357231, true, 0.0, 1
557, 1372164357231, true, 0.0, 1
558, 1372164357231, true, 0.0, 1
559, 1372164357231, true, 0.0, 1
560, 1372164357231, true, 67.5, 1
561, 1372164357231, true, 67.5, -1
562, 1372164357231, true, 0.0, 1
563, 1372164357231, true, 0.0, 1
564, 1372164357231, true, 67.5, 1
565, 1372164357231, true, 67.5, 1
566, 1372164357231, true, 0.0, 1
567, 1372164357231, true, 0.0, 1
568, 1372164357231, true, 67.5, -1
569, 1372164357231, true, 67.5, 1
570, 1372164357231, true, 0.0, 1
571, 1372164357231, true, 0.0, 1
572, 1372164357231, true, 0.0, 1
573, 1372164357231, true, 0.0, 1
574, 1372164357231, true, 0.0, 1
575, 1372164357231, true, 67.5, -1
576, 1372164357231, true, 0.0, 1
577, 1372164357231, true, 0.0, 1
578, 1372164357231, true, 0.0, 1
579, 1372164357231, true, 0.0, 1
580, 1372164357231, true, 0.0, 1
581, 1372164357231, true, 0.0, 1
582, 1372164357231, true, 67.5, -1
583, 1372164357231, true, 67.5, 1
584, 1372164357231, true, 0.0, 1
585, 1372164357231, true, 67.5, -1
586, 1372164357231, true, 67.5, 1
587, 1372164357231, true, 67.5, 1
588, 1372164357231, true, 0.0, 1
589, 1372164357231, true, 0.0, 1
590, 1372164357231, true, 0.0, 1
591, 1372164357231, true, 67.5, 1
592, 1372164357231, true, 0.0, 1
593, 1372164357231, true, 0.0, 1
594, 1372164357231, true, 67.5, 1
595, 1372164357231, true, 0.0, 1
596, 1372164357231, true, 0.0, 1
597, 1372164357231, true, 67.5, 1
598, 1372164357231, true, 67.5, 1
599, 1372164357231, true, 67.5, -1
600, 1372164357231, true, 0.0, 1
601, 1372164357231, true, 67.5, 1
602, 1372164357231, true, 0.0, 1
603, 1372164357231, true, 67.5, 1
604, 1372164357231, true, 0.0, 1
605, 1372164357231, true, 67.5, -1
606, 1372164357231, true, 67.5, -1
607, 1372164357231, true, 67.5, 1
608, 1372164357231, true, 67.5, 1
609, 1372164357231, true, 67.5, 1
610, 1372164357231, true, 0.0, 1
611, 1372164357231, true, 0.0, 1
612, 1372164357231, true, 0.0, 1
613, 1372164357231, true, 67.5, -1
614, 1372164357231, true, 67.5, -1
615, 1372164357231, true, 67.5, 1
616, 1372164357231, true, 0.0, 1
617, 1372164357231, true, 0.0, 1
618, 1372164357231, true, 67.5, 1
619, 1372164357231, true, 0.0, 1
620, 1372164357231, true, 0.0, 1
621, 1372164357231, true, 0.0, 1
622, 1372164357231, true, 0.0, 1
623, 1372164357231, true, 0.0, 1
624, 1372164357231, true, 0.0, 1
625, 1372164357231, true, 0.0, 1
626, 1372164357231, true, 0.0, 1
627, 1372164357231, true, 67.5, -1
628, 1372164357231, true, 67.5, 1
629, 1372164357231, true, 67.5, 1
630, 1372164357231, true, 67.5, -1
631, 1372164357231, true, 67.5, -1
632, 1372164357231, true, 67.5, -1
633, 1372164357231, true, 0.0, 1
634, 1372164357231, true, 0.0, 1
635, 1372164357231, true, 0.0, 1
636, 1372164357231, true, 0.0, 1
637, 1372164357231, true, 0.0, 1
638, 1372164357231, true, 67.5, -1
639, 1372164357231, true, 67.5, -1
640, 1372164357231, true, 0.0, 1
641, 1372164357231, true, 67.5, 1
642, 1372164357231, true, 0.0, 1
643, 1372164357231, true, 0.0, 1
644, 1372164357231, true, 0.0, 1
645, 1372164357231, true, 67.5, 1
646, 1372164357231, true, 67.5, -1
647, 1372164357231, true, 0.0, 1
648, 1372164357231, true, 67.5, -1
649, 1372164357231, true, 0.0, 1
650, 1372164357231, true, 0.0, 1
651, 1372164357231, true, 0.0, 1
652, 1372164357231, true, 67.5, 1
653, 1372164357231, true, 0.0, 1
654, 1372164357231, true, 0.0, 1
655, 1372164357231, true, 0.0, 1
656, 1372164357231, true, 0.0, 1
657, 1372164357231, true, 0.0, 1
658, 1372164357231, true, 0.0, 1
659, 1372164357231, true, 67.5, 1
660, 1372164357231, true, 67.5, -1
661, 1372164357231, true, 0.0, 1
662, 1372164357231, true, 67.5, 1
663, 1372164357231, true, 0.0, 1
664, 1372164357231, true, 0.0, 1
665, 1372164357231, true, 67.5, -1
666, 1372164357231, true, 67.5, 1
667, 1372164357231, true, 0.0, 1
668, 1372164357231, true, 67.5, 1
669, 1372164357231, true, 0.0, 1
670, 1372164357231, true, 0.0, 1
671, 1372164357231, true, 0.0, 1
672, 1372164357231, true, 0.0, 1
673, 1372164357231, true, 0.0, 1
674, 1372164357231, true, 67.5, 1
675, 1372164357231, true, 0.0, 1
676, 1372164357231, true, 67.5, 1
677, 1372164357231, true, 0.0, 1
678, 1372164357231, true, 67.5, 1
679, 1372164357231, true, 0.0, 1
680, 1372164357231, true, 67.5, 1
681, 1372164357231, true, 67.5, 1
682, 1372164357231, true, 67.5, 1
683, 1372164357231, true, 67.5, 1
684, 1372164357231, true, 67.5, 1
685, 1372164357231, true, 0.0, 1
686, 1372164357231, true, 0.0, 1
687, 1372164357231, true, 0.0, 1
688, 1372164357231, true, 0.0, 1
689, 1372164357231, true, 67.5, 1
690, 1372164357231, true, 0.0, 1
691, 1372164357231, true, 67.5, -1
692, 1372164357231, true, 0.0, 1
693, 1372164357231, true, 0.0, 1
694, 1372164357231, true, 67.5, 1
695, 1372164357231, true, 0.0, 1
696, 1372164357231, true, 67.5, 1
697, 1372164357231, true, 0.0, 1
698, 1372164357231, true, 67.5, -1
699, 1372164357231, true, 0.0, 1
700, 1372164357231, true, 0.0, 1
701, 1372164357231, true, 0.0, 1
702, 1372164357231, true, 67.5, -1
703, 1372164357231, true, 67.5, 1
704, 1372164357231, true, 67.5, -1
705, 1372164357231, true, 67.5, -1
706, 1372164357231, true, 0.0, 1
707, 1372164357231, true, 67.5, 1
708, 1372164357231, true, 67.5, -1
709, 1372164357231, true, 0.0, 1
710, 1372164357231, true, 67.5, 1
711, 1372164357231, true, 67.5, 1
712, 1372164357231, true, 0.0, 1
713, 1372164357231, true, 0.0, 1
714, 1372164357231, true, 0.0, 1
715, 1372164357231, true, 0.0, 1
716, 1372164357231, true, 0.0, 1
717, 1372164357231, true, 0.0, 1
718, 1372164357231, true, 67.5, 1
719, 1372164357231, true, 0.0, 1
720, 1372164357231, true, 0.0, 1
721, 1372164357231, true, 67.5, -1
722, 1372164357231, true, 67.5, -1
723, 1372164357231, true, 67.5, -1
724, 1372164357231, true, 67.5, -1
725, 1372164357231, true, 0.0, 1
726, 1372164357231, true, 67.5, 1
727, 1372164357231, true, 0.0, 1
728, 1372164357231, true, 0.0, 1
729, 1372164357231, true, 0.0, 1
730, 1372164357231, true, 0.0, 1
731, 1372164357231, true, 0.0, 1
732, 1372164357231, true, 0.0, 1
